,Date,118267,118269,118273,118278,118494,118510,118527,118533,118537,118539,118559,118588,118675,118762,118868,118979,119333,119436,119517,119556,119711,120465,120468,130861,134923
1029,2017-02-16,42.87,19.62,30.17,75.0,224.7882,70.0551,39.6728,843.7174,118.4336,64.624,18.2285,213.0301,82.9207,89.0662,18.93,17.411,18.26,366.14,16.8235,33.039,143.117,20.8,21.11,10.8533,11.1718
1030,2017-02-17,43.21,19.77,30.37,75.12,225.8249,70.5794,39.7577,849.1283,117.8629,65.0484,18.2128,216.7644,83.2129,89.6073,19.17,17.542,18.49,367.87,16.7911,33.3173,143.3006,20.92,21.16,10.8895,11.2016
1031,2017-02-20,43.61,19.9,30.61,75.6,227.9812,70.9624,40.0906,854.0278,118.7158,65.3071,18.293,218.083,83.9661,90.4196,19.27,17.728,18.74,370.69,16.7449,33.553,144.1186,21.04,21.23,10.8887,0.0
1032,2017-02-21,43.69,19.92,30.72,76.1,229.2229,71.3218,40.2658,858.2344,118.6137,65.5228,18.2861,219.2654,84.2873,91.4889,19.41,17.773,18.83,371.87,16.7201,33.6358,144.4224,21.06,21.28,10.9535,11.2369
1033,2017-02-22,43.55,19.85,30.63,75.75,229.5435,71.2017,40.3848,854.8229,117.6298,65.3355,18.3957,219.1563,83.8289,90.8079,19.41,17.67,18.8,369.98,16.777,33.4001,143.6541,21.04,21.28,10.9433,11.2237
1034,2017-02-23,43.47,19.9,30.63,75.6,229.4326,71.2488,40.3533,855.7749,118.5316,65.232,18.4226,219.464,84.1778,90.507,19.44,17.645,18.84,370.78,16.7718,33.4182,143.9229,21.06,21.39,10.9566,11.1998
1035,2017-02-27,43.37,19.77,30.47,76.03,229.2132,70.8085,40.2338,852.925,118.8599,64.7573,18.3111,217.9352,83.7166,90.7449,19.26,17.48,18.65,368.13,16.7325,33.4491,143.7651,20.9,21.31,10.9324,11.2156
1036,2017-02-28,43.25,19.8,30.63,76.76,229.614,70.7757,40.3062,855.9327,118.6105,64.7028,18.2949,218.4762,83.5452,91.1085,19.23,17.525,18.77,368.82,16.7301,33.6332,144.1085,20.94,21.38,10.9078,11.1837
1037,2017-03-01,43.3,19.89,30.73,76.91,230.7087,71.1117,40.4385,856.2844,119.3088,65.1101,18.2197,219.3588,84.1849,91.5379,19.36,17.649,18.9,369.54,16.7295,33.6966,144.8671,21.05,21.44,10.948,11.3492
1038,2017-03-02,43.04,19.71,30.44,76.3,229.2288,70.558,40.1498,849.8039,118.7285,64.5245,18.2728,216.2848,83.5796,90.5889,19.14,17.518,18.67,365.59,16.8779,33.2561,143.9725,20.88,21.23,10.9374,11.2873
1039,2017-03-03,43.2,19.68,30.38,76.34,229.9791,70.7272,40.2304,850.7887,119.1536,64.7733,18.1645,215.9225,83.5259,90.9151,19.1,17.449,18.61,365.41,16.8009,33.3931,143.7151,20.82,21.14,10.9105,11.2917
1040,2017-03-06,43.35,19.8,30.59,76.73,230.8869,71.0662,40.4019,854.2908,118.5547,65.0777,18.2248,217.7225,83.7053,91.517,19.23,17.516,18.78,367.0,16.8217,33.542,143.774,20.95,21.23,10.8857,11.1998
1041,2017-03-07,43.46,19.76,30.62,76.78,230.9669,70.8637,40.471,852.625,118.4471,64.9939,18.2646,217.3248,83.3529,91.7457,19.21,17.488,18.72,366.26,16.7326,33.6616,143.7621,20.88,21.18,10.8663,11.1302
1042,2017-03-08,43.14,19.74,30.72,76.83,228.9662,70.6981,40.2309,850.1899,117.9848,64.8807,18.2918,217.7427,83.0836,91.3296,19.23,17.382,18.75,364.87,16.6791,33.4951,143.7638,20.88,21.26,10.8716,11.1463
1043,2017-03-09,43.04,19.78,30.79,76.77,228.4757,70.6817,40.1602,849.5429,118.3086,64.806,18.1921,217.6913,83.2651,91.5485,19.25,17.377,18.78,364.53,16.7043,33.5119,143.9502,20.91,21.28,10.8568,11.1551
1044,2017-03-10,43.01,19.77,30.8,76.86,228.1269,70.619,40.0384,848.3036,118.6224,64.7575,18.1932,217.2783,83.3098,91.8736,19.23,17.341,18.78,363.44,16.6942,33.4729,144.3025,20.9,21.33,10.8917,11.188
1045,2017-03-14,43.66,20.16,31.27,77.81,231.3688,71.4356,40.4242,857.871,119.8406,65.6414,18.3705,221.9334,84.6373,93.0428,19.65,17.687,19.1,369.88,16.5983,33.8806,145.1062,21.25,21.59,10.8657,11.0437
1046,2017-03-15,44.13,20.21,31.39,78.29,232.4031,71.7305,40.5223,866.0138,118.6512,65.8508,18.3055,222.9157,84.7012,93.8188,19.72,17.784,19.19,371.56,16.519,34.1847,146.5825,21.3,21.69,10.7609,10.9995
1047,2017-03-16,44.75,20.37,31.6,78.98,234.9243,72.1508,40.9474,873.9363,119.6465,66.3144,18.5271,225.153,85.3646,95.7744,19.87,18.054,19.31,376.09,16.6225,34.441,147.2879,21.5,21.89,10.8773,10.977
1048,2017-03-17,44.76,20.35,31.65,79.08,234.0096,72.0064,40.915,874.7805,120.2881,66.0808,18.6612,224.3339,85.4706,95.7114,19.76,17.915,19.29,375.09,16.6618,34.5052,147.6342,21.47,21.89,10.85,11.0155
1049,2017-03-20,44.75,20.34,31.7,79.25,233.4034,71.8096,40.9008,874.0821,119.6034,66.0261,18.6843,224.2181,85.0038,96.0013,19.72,17.887,19.28,374.86,16.6215,34.4275,147.9006,21.47,21.92,10.8882,10.9311
1050,2017-03-21,44.65,20.32,31.72,79.15,233.4314,71.5329,40.9449,875.5203,118.9542,65.7309,18.79,223.2293,84.8011,95.8735,19.6,17.781,19.22,373.45,16.5981,34.6831,146.9813,21.66,21.98,10.8707,10.781
