118267,0.08612555945324796
118269,0.0012782275244993535
118273,0.05974969721437229
118278,-0.01949845637220382
118494,0.13484864162881305
118510,-0.03899774913608611
118527,0.0440205945629899
118533,0.014566056789865778
118537,-0.2246689124900353
118539,-0.03272660053365006
118559,-0.1432147723474818
118588,0.17797523658304404
118675,0.01289151521015941
118762,0.09827206020651214
118868,0.14650358947088526
118979,0.1752761751420009
119333,0.12627058443655148
119436,-0.14228024778483495
119517,-0.018802626832999603
119556,-0.06823716209100561
119711,-0.05647517797361945
120465,-0.06885432473444608
120468,-0.15429984779299843
130861,-0.15531652322930756
134923,-0.18231690983445548
