118267,0.16278875694375336
118269,0.13605302838758113
118273,0.14304816133186568
118278,0.13644988955299692
118494,0.16093320360997748
118510,0.14956428541887318
118527,0.10951210820272823
118533,0.1368917950363125
118537,0.12383284727382185
118539,0.1562184372960401
118559,0.13266845126964327
118588,0.21207440165163174
118675,0.18378371270296476
118762,0.17256376762189166
118868,0.18796006558422884
118979,0.20715835289886872
119333,0.1808331894782675
119436,0.15237656278077638
119517,0.11860227882812538
119556,0.16418135065459696
119711,0.11983193241112047
120465,0.12914722840924842
120468,0.1480920919519657
130861,0.10615985844093058
134923,0.13320484515663475
