118267,0.18192162265362474
118269,0.17948336115284202
118273,0.18680298602827275
118278,0.18322450779111893
118494,0.18391614234019868
118510,0.2003217910558899
118527,0.1432425762062516
118533,0.20350001444436155
118537,0.21387468239604468
118539,0.20564162550890883
118559,0.24694823431681995
118588,0.22738431267242784
118675,0.19243714548264307
118762,0.19831876893310746
118868,0.22301707927197567
118979,0.21373815568354368
119333,0.21605872458876516
119436,0.20466887747858795
119517,0.21037527023797803
119556,0.19428272789411222
119711,0.15886294560182257
120465,0.18219133785149516
120468,0.20369457838679278
130861,0.1887200223181812
134923,0.27650857501161236
