118267,0.1225821436104599
118269,0.09627259959752885
118273,0.10162371934117666
118278,0.1153741249366934
118494,0.10594241488660397
118510,0.08848624193233857
118527,0.08985161385459767
118533,0.10023417603477683
118537,0.10426477917840574
118539,0.0992669114438068
118559,0.09964774535621326
118588,0.12559594016774164
118675,0.11287970405658548
118762,0.14616845810634374
118868,0.12380402817953247
118979,0.18386229624597775
119333,0.12618467387606663
119436,0.11947344725012529
119517,0.07333893915869617
119556,0.12839295299456427
119711,0.09799658885335358
120465,0.0932640800357884
120468,0.10278663387221286
130861,0.08964912005501452
134923,0.09386886408056803
