118267,0.5503713578366025
118269,0.25238484600708655
118273,0.30092428012797723
118278,0.36554779605016163
118494,0.4282598619608764
118510,0.36865554770114417
118527,0.407984580335381
118533,0.3112007024281038
118537,0.37282699233834893
118539,0.2836139942050062
118559,-0.060495819542839446
118588,0.28629104937502015
118675,0.3192670072744517
118762,0.45924729211340476
118868,0.12133374498301941
118979,0.42881411303495587
119333,0.08101265822784809
119436,0.37676062821055734
119517,0.140357318542494
119556,0.47964610808878416
119711,0.38818705389463726
120465,0.21077393554457768
120468,0.23903614457831335
130861,0.07934547517462276
134923,0.25417657884106104
