118267,0.16415378383400867
118269,0.12673529220610025
118273,0.14592859686746
118278,0.14982536809151817
118494,0.14909837699159906
118510,0.13173940585567068
118527,0.13039123888799573
118533,0.1282179610181207
118537,0.13810814185312667
118539,0.13593555565622406
118559,0.17477098658808632
118588,0.17998793891700776
118675,0.17680044996547625
118762,0.18687066499382288
118868,0.15458507039674754
118979,0.21255188324017307
119333,0.1611496833980323
119436,0.1496440175305912
119517,0.1500135676202891
119556,0.1683040253259396
119711,0.12573125788948702
120465,0.12229474944957049
120468,0.14110000913979728
130861,0.14216965555751346
134923,0.17410063118758345
