Date,0
2020-01-07,0.0026816247467578605
2020-01-08,-0.0038834135420323193
2020-01-09,0.011853713153536024
2020-01-10,0.004728469079518421
2020-01-13,0.0041155346262825064
2020-01-14,0.00702559692373929
2020-01-15,-0.005433892414748474
2020-01-16,0.0046802826092122735
2020-01-17,0.005095741481481268
2020-01-21,-0.013457522508693318
2020-01-22,0.001695941190069414
2020-01-23,-0.004940245932892703
2020-01-24,-0.0014158903503454848
2020-01-27,-0.008343085187442775
2020-01-28,-0.01064668122188795
2020-01-29,-8.825919790346056e-05
2020-01-30,-0.014363876979207496
2020-01-31,-0.008882403385919755
2020-02-03,-0.006191145690496994
2020-02-04,0.02100779766598257
2020-02-05,0.013909009337439202
2020-02-06,0.009072531827809973
2020-02-07,0.00029224130289629555
2020-02-10,-0.006754381808772312
2020-02-12,0.014475772610295933
2020-02-13,0.001943275226638382
2020-02-14,-0.0003258086809017635
2020-02-18,-0.011821393808796314
2020-02-19,0.005771962683191976
2020-02-20,-0.0003004595803566023
2020-02-25,-0.03422655500103675
2020-02-26,-0.01593794287094526
2020-02-27,-0.0012089711208338595
2020-02-28,-0.017071064521850674
2020-03-02,0.007991446700955609
2020-03-03,0.018923303947132306
2020-03-04,0.006155285306829117
2020-03-05,0.008477748003880263
2020-03-06,-0.0133861838706309
2020-03-09,-0.04449237078893995
2020-03-11,-0.006968957830437715
2020-03-12,-0.049738202331885785
2020-03-13,-0.015714333239198748
2020-03-16,-0.03616035709250938
2020-03-17,-0.02852548516036925
2020-03-18,-0.029913245394628127
2020-03-19,-0.024336113658348847
2020-03-23,-0.006644841459054318
2020-03-24,0.03789080486165285
2020-03-25,0.053133078340046394
2020-03-26,0.009863027693233687
2020-03-27,0.004828280977877604
2020-03-30,-0.020567678782804053
2020-03-31,0.015798370378663894
2020-04-01,-0.018929614835220068
2020-04-03,0.004698421922105293
2020-04-07,0.04164853429513092
2020-04-08,0.0038569345689014926
2020-04-09,0.008771397789449275
2020-04-13,-0.002575695951305846
2020-04-15,0.012504194279338951
2020-04-16,0.001773800666713129
2020-04-17,0.023362354077349167
2020-04-20,-0.0029409008287296294
2020-04-21,-0.016585111092492
2020-04-22,0.0011115029195464757
2020-04-23,0.00415111990425316
2020-04-24,-0.007022214632880229
2020-04-27,0.01263253651903977
2020-04-28,0.00764545264347023
2020-04-30,0.014275750322372377
2020-05-04,-0.034927242204656726
2020-05-07,0.014278848054300766
2020-05-08,0.006051797514275487
2020-05-11,0.014226137188966427
2020-05-12,-0.00904507482720694
2020-05-13,-0.00409590962941359
2020-05-14,-0.011132108692546841
2020-05-15,0.0004100601115486262
2020-05-18,0.00021354085222784146
2020-05-19,0.015302301257299603
2020-05-20,0.009797899806490328
2020-05-21,-0.002502872709213008
2020-05-22,-0.02165083324022023
2020-05-26,0.0038576487000998665
2020-05-27,0.005885659412381996
2020-05-28,0.0049277138282368274
2020-05-29,-0.0020982667175676634
2020-06-01,0.027118006470515172
2020-06-02,0.006762498256707004
2020-06-03,0.026533718879414643
2020-06-04,0.008473879939370937
2020-06-05,0.012995671250945978
2020-06-08,0.005229800515925263
2020-06-09,0.004453439228719724
2020-06-10,0.0025448901833851787
2020-06-11,-0.0127270841665834
2020-06-12,-0.013709592429757942
2020-06-15,-0.015732074595119598
2020-06-16,0.020647853590068488
2020-06-17,0.006427445484151504
2020-06-18,0.003514145344937145
2020-06-19,0.004592366158022354
2020-06-22,0.002733331413412816
2020-06-23,0.008863306258699995
2020-06-24,0.00274019945510505
2020-06-25,-0.006962189487069372
2020-06-26,-0.003317035144888578
2020-06-29,-0.012427584774157242
2020-06-30,0.006461628701095703
2020-07-01,0.0029080257558683057
2020-07-02,0.009973590951125724
2020-07-06,0.02743547539086231
2020-07-07,0.00845022541739756
2020-07-08,0.009966163102687393
2020-07-09,0.016042595567532885
2020-07-10,-0.004031075250632799
2020-07-13,0.00041933867339035726
2020-07-14,-0.00768119661329737
2020-07-15,0.0005912067163317115
2020-07-16,-0.013686811626762833
2020-07-17,0.0024992984384631374
2020-07-20,0.0014464792458575792
2020-07-21,0.02576733814939109
2020-07-22,-0.009333469339095095
2020-07-27,-0.0045283547893513795
2020-07-28,0.018088368621897555
2020-07-29,-0.00304325814925381
2020-07-30,0.0014857747245439895
2020-07-31,-0.0047191104970307285
2020-08-03,-0.002002154907676214
2020-08-04,0.01546001343548229
2020-08-05,0.0051126594277386165
2020-08-06,0.007503899368384362
2020-08-07,-0.009793073127714916
2020-08-11,-0.009424004149139638
2020-08-12,0.004074698308118257
2020-08-13,0.0076084816101139865
2020-08-14,-0.0026306771684791994
2020-08-17,0.0022049027561378163
2020-08-18,0.007045304876804041
2020-08-19,-0.0023648324611603945
2020-08-20,-0.008928693187549826
2020-08-21,0.006074505831922579
2020-08-24,0.012592397976082971
2020-08-25,0.005583766781405691
2020-08-26,0.009705916405129014
2020-08-27,0.002137017298792892
2020-08-28,-0.00758155046484942
2020-08-31,-0.009854611845211263
2020-09-01,-0.0002480212398832914
2020-09-02,0.011596971679158873
2020-09-03,0.0023152521542661674
2020-09-04,-0.022515384581514208
2020-09-08,0.0020473134337874884
2020-09-09,-0.014872067400204381
2020-09-10,-0.0002958752003301665
2020-09-11,0.0034751928562181235
2020-09-14,0.01259064822331685
2020-09-15,0.010308151480265834
2020-09-16,0.005579647158918137
2020-09-17,-0.011910557644289131
2020-09-18,-0.002613458593694926
2020-09-23,-0.0192555015089763
2020-09-24,-0.012456889998872232
2020-09-25,-0.0015546923798142789
2020-09-28,0.010415269442417038
