0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.09
0.0
0.0
0.0
0.04
0.0
0.0
0.0
0.28
0.0
0.0
0.21
0.0
0.06
0.31
